ID,target
016f60448,1067882607295.4484
017029678,954311923972.0361
01704d4ca,53971426305.83637
0172638ce,6002297.691128221
0173e6be5,6002297.691128221
0174ed320,11571365402998.686
017623c5c,6002297.691128221
017a4044f,9147214272291.322
017a6c7f9,3667183440077.0205
017ae7ac3,1690578208939.0806
017b80d83,5068444808347.169
017d9f1a4,19220533100873.53
017e22e34,32244402606921.387
017e9a902,6002297.691128221
0180f14e9,6002297.691128221
018148c57,12217787559445.13
018166b42,1251167905742.1248
0181a6d0e,6002297.691128221
018283661,6002297.691128221
0183f9b32,964112541476.0276
0186cbba4,14575808848875.12
0188bc86f,6002297.691128221
01890383f,16417030110393.893
018965366,711573377274.4192
0189c8ab0,6002297.691128221
018d514a2,5225514628114.328
018d765bb,6002297.691128221
018dbbe73,1165233765.892056
018de39ca,9292679089205.303
018fd935f,6002297.691128221
018ffc9fa,15709688437730.395
019372984,600093816389.0345
01937e592,1441421035759.4954
019381521,12660523337322.361
01952e574,1872148530886.307
019540ad9,28009826870355.555
01955815c,6002297.691128221
0196be03d,6002297.691128221
01978c738,6002297.691128221
0197f607c,24895892973067.504
01980e862,6002297.691128221
019823615,6002297.691128221
019ab3785,4797535580173.203
019c0d544,6002297.691128221
019c5ad1d,6002297.691128221
019cff829,6002297.691128221
019ed3e51,6002297.691128221
019fd88df,15566353891481.064
01a0a9e06,6002297.691128221
01a1f927c,6002297.691128221
01a4d6c6c,10312019174588.803
01a697820,532072871.89587224
01a72cedb,532696465636.42834
01a900d08,4798686739730.583
01a960c35,15174142413645.76
01aa854be,6002297.691128221
01ab08b6a,7686144737092.918
01ad8126b,51007280090479.44
01af69076,6002297.691128221
01aff9a04,6002297.691128221
01b128a94,1181577682320.8206
01b1e697f,4827333656381.62
01b3159e1,14213550489.400476
01b342719,9628666026727.979
01b375dad,6002297.691128221
01b6d93e9,14554923376472.467
01b6e8722,1072278991485.6808
01b728f6c,6002297.691128221
01b784536,10985269103647.5
01b7d0580,11360644870872.8
01b7defea,6002297.691128221
01b80bb3c,6002297.691128221
01b8c1484,6002297.691128221
01bbb0d76,6002297.691128221
01bc848d9,12251679181088.379
01bd8211e,6002297.691128221
01bdda11d,1268782548421.6997
01be390b4,10790056667308.346
01be6122c,12334588579839.97
01c1d1fb0,9425624718872.045
01c33d5d2,6002297.691128221
01c34e2ff,6002297.691128221
01c362322,7501306427473.057
01c553e1a,23687797603511.72
01c65531d,107171142411336.6
01c6933d0,276871601014020.6
01c74c797,6002297.691128221
01c7eafe8,3630743161902.3623
01c81cd35,79041429538778.56
01c898445,27082133593570.12
01c9fd3a7,6002297.691128221
01ca7113f,6002297.691128221
01cb0f6ea,15589103654780.344
01cc582f5,380720521481.1748
01cca8141,174295151653025.12
01cef01a2,2992405082879.0054
01d10e85d,2457758146867.178
01d193713,32579400725992.3
01d2fecbe,206631933373.731
01d38c28f,52426660881087.33
01d396bc2,6002297.691128221
01d7bfe15,1934631681385.057
01d8282f2,3956126746272.059
01d94bd22,6002297.691128221
01da2afeb,6002297.691128221
01db02cda,6002297.691128221
01dd4ee95,6002297.691128221
01dd8785b,451458384412.82513
01dff0d9c,6002297.691128221
01e04a9fb,90108769345.64116
01e06a9f0,119904812277.29033
01e1970fb,59333104888767.695
01e1ee7f9,6002297.691128221
01e37465e,12693074957286.14
01e38e47e,566999903891.405
01e6618b1,6002297.691128221
01e8de681,66285753280760.51
01e9513b2,6002297.691128221
01ea633f5,235276579489.13272
01eba0824,6002297.691128221
01eca1d02,599956680665.6172
01ed1f78a,13409574795110.732
01ee29ec7,27635287341645.996
01eed81f9,22265410447324.336
01ef1d226,6611286245006.572
01f0030e3,1652620417578.2014
01f15fad3,6002297.691128221
01f330ffe,795886667044.1448
01f39eb1e,743916591349.6748
01f44549a,410324467688.63116
01f5a652b,2996524503390.701
01f889c84,12229892776062.486
01fa9c31e,9031854866555.31
01fd4e7e9,41386028900225.445
01fde1134,490582505683.1551
01ff14471,18949896027167.984
01ffa7fbe,6002297.691128221
02001f60c,22971493013663.26
0201ea0a0,3407105769270.3394
0201fe232,6002297.691128221
020699f8e,1902506253151.1045
0206a24ce,100424698335787.1
0206bfd06,6002297.691128221
020741219,3505039251356.038
020816bdb,6002297.691128221
0209a7570,6002297.691128221
0209bf7b8,12584341070950.357
0209d2fd2,6002297.691128221
020b294bd,6002297.691128221
020b5b442,10700307230850.305
020bd2d15,6320775652552.299
020eaebb2,664785938715.5924
020ed0585,4328107944815.5044
020f67b89,15328448540396.102
02118146a,2147811347678.2632
0211c154c,72921056549832.11
0211f9abc,17446132868215.133
021257ae5,12149441911817.482
02135d6ab,48445271951270.32
02170db23,6002297.691128221
02180e987,10029696562133.002
0218218c1,8637446869032.215
0218cd3d7,12186740393016.47
0219f8398,47431734876273.26
021aee575,6002297.691128221
021bd4dca,64470484725233.86
021da9216,164278457877.87006
021ebd418,547577574902.03546
021fd795a,2541671676152.962
02223cd36,6679983420390.502
0223c16c1,4608800353120.729
022678dd2,237798524987.23035
022792b0a,7414084066885.834
022804284,613122543380.91
0228aa82d,11958032760131.326
0229e75c4,6002297.691128221
022a8c2f7,87469556768773.9
022cb2631,4152928427232.9272
0230d4064,26349988335920.043
023377ebc,13505366175285.2
02342e4f7,6002297.691128221
0235e2eab,1336546105216.6929
023990ec3,6002297.691128221
023ac9a3c,6002297.691128221
023b81381,14408773304.992226
023fa6bf0,5899148387179.381
024078072,18571222157.62417
0241d1cc7,398397301339.659
0241dbd70,8501095251377.974
02423aea3,6002297.691128221
0242e62ca,12250632555069.135
024306e5d,6002297.691128221
0244ca2e6,6002297.691128221
0245590f8,6002297.691128221
0246d6ee2,17024079572988.785
024739c7d,1724379352087.009
024766f47,8507837516765.286
024813220,15888055548386.988
024890eac,160801591976.30148
024c65d46,12937939998218.83
024c8f9db,41102695173570.266
024cbb5b4,6002297.691128221
024d9058c,13015078954369.832
024fe32af,8745680715061.851
025045845,82747836050049.92
0250eb809,21332778351.09942
025179e5e,6002297.691128221
02537cf5e,6002297.691128221
0254223d8,6002297.691128221
0256c0b0e,53659013075992.96
025774ca3,25125207283921.24
025786cb9,6002297.691128221
0257e2b97,6155589051572.766
025994da9,6002297.691128221
025a2f31f,6002297.691128221
025a544da,6002297.691128221
025a96ed9,24921269272602.445
025abdc92,1001984137621.1746
025ba7d70,1239817091.7918768
025c222b3,6002297.691128221
025c7bb5f,6002297.691128221
025e5d770,53350816872.78722
02635ccad,6002297.691128221
02648787c,26344033103077.523
026756d03,9594537004100.666
0267a271c,942425506422.8782
02681ecec,6002297.691128221
02697d7c3,20292247316350.043
0269a6f71,6002297.691128221
0269d314c,15930283143102.627
0269dba28,4697401569804.5
026a61d88,5173987556293.81
026aeaa2c,6002297.691128221
026b02a83,1273989927.4363449
026baed22,292806587286.59186
026c4e17b,6002297.691128221
026c5991c,7268779112712.127
026cf59d9,12647948318717.914
026cfc392,5272683871149.802
0270a390f,13151040227615.422
0270be3af,3351173911508.3257
0270e156b,766322689980.2957
027124809,398094425166.21173
0272c405a,9655271511405.975
027400cb8,160021195454.10757
0274ce8b8,5033584101273.086
027769b10,6002297.691128221
0277d96d0,6002297.691128221
027a21566,6002297.691128221
027c75423,26972330605457.766
027cc80a8,24724965207943.824
027d5aea6,26667694650745.07
02865c5ec,40243865425852.07
0287280ba,6002297.691128221
02898064e,1658710181814.9534
028988631,29817272918240.004
028a5c0d4,4784139373951.891
028da53a4,6422158304.31271
028ee267a,6002297.691128221
0292f2fc5,29351717842904.938
02975edfa,6002297.691128221
029a9db2e,6002297.691128221
029b14b56,6002297.691128221
029bbe7d3,6002297.691128221
029c1e398,4149761496666.956
029da4b41,6002297.691128221
02a0c1918,6717322423373.328
02a2a1bdf,806207213470.1926
02a2c00e0,6002297.691128221
02a31514c,15939835910114.229
02a3dc04d,13468574908873.854
02a565b91,6002297.691128221
02ac98fd5,6002297.691128221
02adff31a,6002297.691128221
02affe93a,6002297.691128221
02afff518,6002297.691128221
02b000198,1613102974239.2036
02b0b4bae,6002297.691128221
02b0c3fdb,8358241250865.963
02b220cf1,20427412099602.305
02b25ade0,6002297.691128221
02b413bb1,22157947149791.418
02b4aaba1,67329889326270.81
02b67ff32,282324086602.925
02b71a6b2,2412825721090.5493
02b79188f,1910450710688.0154
02b8961fc,4305367487191.4683
02b96ff6c,81877317875.55453
02bad4594,5013202611377.489
02bbd7b9d,93628757023265.95
02bcf8e90,27832173059948.902
02bde66d2,48155123894016.21
02bfe3c59,14437024298062.527
02c119238,6002297.691128221
02c16cb74,9322093501522.814
02c475e65,6002297.691128221
02c4d224b,6002297.691128221
02c6d9700,6002297.691128221
02c74523d,119673449070228.8
02c7c5e05,6002297.691128221
02c8a1f80,322861492750.4421
02c8c7175,6002297.691128221
02c91d25d,2274408677629.9766
02ce4321f,6002297.691128221
02cfae275,35593779001149.81
02d07cb78,8990294886472.496
02d147e50,6002297.691128221
02d173c38,6002297.691128221
02d1a1e82,6002297.691128221
02d2dc64c,4284156724122.652
02d3dcc5a,74977985822207.31
02d67ed4c,13021471825835.398
02d682de1,3318107691494.809
02d72b46d,878065865.3013581
02da114c7,18106612939.974213
02da41c7e,5569153047694.189
02dad771a,1845589738186.0493
02db2bb9a,780711545119.446
02dc20d11,16549372651561.66
02dc3b94d,6002297.691128221
02dd17f6f,6002297.691128221
02deaaed6,6002297.691128221
02dfd3b7c,7636106869779.513
02e0b923c,6002297.691128221
02e23559a,4814071195916.486
02e2acbaa,6002297.691128221
02e5349d9,17387711448252.54
02e6bbef5,5215269615088.701
02e7849bb,6002297.691128221
02e80faad,6002297.691128221
02eaec8f8,6002297.691128221
02edb9180,159212520832698.0
02ee21874,6002297.691128221
02ef3cdc7,6002297.691128221
02f18ce31,11883547573133.951
02f20fa4a,6002297.691128221
02f492e98,6002297.691128221
02f7d06a3,6002297.691128221
02f8c9d39,14032207623451.674
02f928f97,2360255408760.3965
02f97eb4f,32985486403.842453
02f9cc844,4010587462287.865
02f9f46ac,7438422506556.24
02fb07a76,4576755754822.343
02fb4683c,28612762959719.67
02fd708e8,14700821727033.201
03026bfdd,6002297.691128221
0304186ba,6002297.691128221
03052941a,922255383974.4735
030553c29,1412378839006.367
0306f5c13,6002297.691128221
03078adf4,6002297.691128221
030a2297c,6002297.691128221
030b9a986,12331209379505.602
030bbd54c,10570500564333.604
030d81f86,6002297.691128221
03101eca5,6002297.691128221
0311bb483,2974130871395.985
03121027c,114054090313904.31
0312ea7f8,248736091639.03015
0313323d7,3031285482842.9087
03148fa17,24461085825989.008
0314aa65d,69385666530276.35
03156f66a,9590780099434.29
031775c5a,2097228142735.277
0317cd26f,2683009871409.7144
0317dc1c8,2352457295533.7085
031959763,19296219783246.844
031961e5e,6002297.691128221
031a6f52d,6002297.691128221
031af41a0,6002297.691128221
031be3013,14953452090283.514
031c054a3,2016412328032.538
031e02d13,6727974223965.3955
031fe6025,1371439324045.0122
03226e167,100526043998904.34
032313121,6002297.691128221
03252fdf8,5025648208782.347
0325ef5e3,15743477563410.055
03278afaa,4962736483349.326
0329abefe,10675707053.693762
032b82f0c,6002297.691128221
032cb3413,601742229351.7345
032f7abe9,14998452135065.357
032fd3cf7,50903696273175.5
033135e05,65847549606342.11
03316e7c8,5225032414482.252
0333c53fa,582257740370.4021
033611b09,6002297.691128221
033656403,4506448339123.6
0337427ab,6002297.691128221
0338d1fb6,6002297.691128221
033948435,183910908828958.25
033b70fcb,6002297.691128221
033d3323b,6002297.691128221
033db5f65,35271169257.698425
0341af76c,6002297.691128221
03434b4b4,991416575240.8375
0344e4977,132243395121011.75
0346fb76b,11507936702994.072
034ad33d6,72116440065375.31
034af5dae,6002297.691128221
034b70bda,6002297.691128221
034f2607b,2556943852016.587
034f28339,6718717485078.982
034fb173b,403218318401.3074
03504923d,136730125100627.7
035226e6e,6002297.691128221
035585d5c,11643069857641.807
035643e2b,6002297.691128221
0356dfccd,8857418739.342949
0356fc880,6002297.691128221
03578cd16,6002297.691128221
0358c22f6,1184780920144.104
035a91cf2,6002297.691128221
035b789d2,9040378632312.13
03610ecc7,24653364201570.062
03656e62f,24278100355597.332
0365b7b3a,34660157865393.938
0365f0a9f,588677934223.8351
0367cb231,995384026585.6477
03687090c,6002297.691128221
036b2dd1e,2544888243572.4185
036f3dd40,6002297.691128221
03700787a,6002297.691128221
03705c6ef,6002297.691128221
03722e7be,6002297.691128221
037248721,40940520987795.33
037269293,48090668789157.86
03782136e,45953651546966.52
03796cf0e,3491524934814.373
037dc14e7,10313366909234.17
037ec2166,6002297.691128221
037f61da3,6002297.691128221
0380c62db,5391206563619.1875
03857cb43,6002297.691128221
0387bf802,17400254438516.127
038838fee,6002297.691128221
0388b0dc1,78207909721370.42
038ad1732,6002297.691128221
038b7c09a,34647485946689.133
038c061e1,6002297.691128221
038da9843,6002297.691128221
038ded2fe,15412869588777.904
038f623c2,802481417302.8583
039105297,238550731292.7986
0391c19bf,1038174287445.6012
0393e0694,6002297.691128221
03949736d,23751655469092.605
03959e9a9,93328850909423.38
03968aeb0,6002297.691128221
039a844b4,6002297.691128221
039e289ac,9219475634014.53
03a062fbb,20579230764006.816
03a4623d5,6002297.691128221
03a546322,6002297.691128221
03a5c6003,6002297.691128221
03a5f4351,6002297.691128221
03a81c915,2208924304460.736
03aaf818c,1884162945615.1665
03ab8fc70,158997066197209.28
03aea7af1,19535190710836.043
03b10328e,1067484441428.186
03b27dded,6002297.691128221
03b46ad5d,27491476787632.28
03b4b4a3e,6002297.691128221
03b67d81b,6002297.691128221
03b6c19da,56772795439.681335
03b835ca7,6002297.691128221
03b882553,4919789382809.874
03b99b5f9,22110484349886.355
03b9a2af2,92890778785112.22
03baf448a,35874669093212.83
03bedbe9d,1817830875074.9446
03bfd20b9,6002297.691128221
03bfe3bc5,3374334117960.855
03c18ac69,12752353519317.86
03c27a2bf,73159300139.63284
03c760f76,29784687829389.453
03c8caae7,4481954203869.024
03c9a65f8,544203959231.40424
03cdb39c1,89950871735667.22
03d4bd5b8,6172105127976.384
03d73e9c5,938387315281.3146
03d854501,6002297.691128221
03d893c26,208490088546.4985
03da7d69e,3129921985429.9146
03db05222,14897221034047.895
03dc6875e,1001950479810.7737
03dfb0bd7,6076344559239.63
03e09458b,6002297.691128221
03e10ddf7,20122353724658.402
03e28b99f,12746604178543.746
03e58b888,9752237486938.207
03e592e94,6002297.691128221
03e755a97,2664136159345.868
03e78798a,15177105584512.566
03e823704,6002297.691128221
03e882a88,6002297.691128221
03e897c29,448240130174.6934
03ebad6bc,2330039881245.8857
03ebf5ecf,4760200395209.261
03ec3ab4e,265101620471.03195
03ec5eed1,12466857999507.492
03ed5c911,21113642379431.35
03ed976ab,4446710790895.467
03ef34c90,6002297.691128221
03f203cfa,660041840182.9425
03f3c8c46,6002297.691128221
03f492c31,6677313302320.619
03f5b5e4a,6002297.691128221
03f6822ee,6002297.691128221
03f6de512,20440512275569.07
03f73ef0e,7499240941174.469
03f74f010,69329667495063.66
03f82bc6c,10917762056460.35
03fa0306c,6002297.691128221
03fc7fa27,3101480283780.529
03fe6e716,3777288310811.1426
03ffe3f49,6002297.691128221
04023973e,16418782863858.846
04042f2d4,21713412625322.79
04045c3a4,20954586705.19958
0404fb8e2,4942917849744.18
0406e6e47,17038714792788.508
040951939,2478048170629.783
0409890f8,6002297.691128221
040ca2949,6002297.691128221
040f6b98c,6044111656360.787
040fb51e2,15360813789227.117
0411c1468,26061954446028.09
04127fa80,4524201112083.634
0412f421d,23532455436.31744
041346d0f,6002297.691128221
04137899d,87896911981390.47
0419a598f,6002297.691128221
041abacf2,13048915841602.285
041ac253e,268817583132.8814
041ae628c,6002297.691128221
041b2eaa1,1114218608474.8528
041d211ec,338586606200.5233
041d6aa88,8126349754697.914
041e0fa5a,33720242290709.453
041fec996,20762687632525.96
042091615,6256881950437.668
0423774bc,6002297.691128221
04245c9ab,14972232989595.309
0425713aa,49778082144.73572
042576594,6002297.691128221
04258a134,6002297.691128221
04290d6e3,1919440590273.236
0429ef94f,10699910981073.328
042acad39,849223081675.0841
042b75b8b,26009363166802.363
042b8215b,226387032612461.25
04305a384,6002297.691128221
04314d3a3,3834253620474.137
04315db05,28176792333071.3
04345543a,6002297.691128221
043593500,6002297.691128221
0436f2c86,6002297.691128221
04370ab18,334204914756.4845
0437281f5,11919408241871.51
0438dc28d,6002297.691128221
043be1af1,10498700855017.79
043c23fbe,5935779311415.194
043dce29d,6002297.691128221
043e4b825,1610528022259.777
043f5244b,54728138989447.234
043fd2e42,6002297.691128221
0441a98fe,33566933192778.38
044541178,6002297.691128221
04457b1e5,6002297.691128221
04462ec86,6002297.691128221
044683ae6,1627971332354.469
0448aa36f,6002297.691128221
0449d0137,46632286328.44916
044b95f86,6002297.691128221
044b97b6c,17258787461681.916
044c7fd20,6159609115963.802
044c8dfd9,6002297.691128221
044d8ee8d,437014939691.8582
044eb2751,6002297.691128221
044efc778,6002297.691128221
045082aa1,14738100353907.352
04518a146,6002297.691128221
045239fe8,83501809674.97725
0453a3e09,10267546729702.154
0454417ec,37877300735867.59
0454de019,10637945891.794945
04562691c,2059588834582.1125
0458a04a0,2684362310917.535
045901f6a,7845914313397.552
045986d3a,6002297.691128221
045bce540,1675178626282.1023
045ce5b8c,6002297.691128221
046021d41,6002297.691128221
0462e36a5,15616694417424.453
046526fe2,1215118083417.1238
04655596d,49162263529209.375
04658f5b6,6002297.691128221
046692f4b,3431626536495.332
046868511,27537148637322.88
046892828,6002297.691128221
046b3d7ef,6002297.691128221
046c924e3,48598106144.952576
046e2664e,50991137885.37366
046e3b5b4,6954056951416.368
046f20f0d,6002297.691128221
047157871,6002297.691128221
04722b965,6002297.691128221
0478dd0a3,6002297.691128221
0479371c3,282286178947.692
047ac78ea,6002297.691128221
0481e6914,31722464970197.242
04822e352,6002297.691128221
0483111ba,1227257047972.852
0483794aa,27559265526860.88
048443c83,2224801424421.193
04847c5ea,67004087514.69081
048658031,6002297.691128221
048694692,6463871967270.574
048712c35,55453701059512.16
048b1b81c,6002297.691128221
048def5ee,6002297.691128221
048e4e5ce,6002297.691128221
049036175,99473809439926.05
04905d5d0,12968099763038.984
0490bce2f,6002297.691128221
0492364a6,2556431755862.996
0493c1057,10128403316844.607
0494cbc16,6002297.691128221
049670925,6002297.691128221
04998f537,2080086053448.7173
04999528c,149118449743.598
049a35c33,41466124753023.83
049a8e3e5,6002297.691128221
049ab0d4d,38716006721.35425
049b66c17,27967073642.235687
049e17289,3066503158762.263
049e7e088,4797179941838.446
04a049e48,6129867249868.943
04a095504,6002297.691128221
04a105753,8019135927962.602
04a231167,13488955814031.129
04a3c6d21,261438563820.5291
04a5a539f,982807766567.4515
04a746dc8,6002297.691128221
04a992add,2183131664499.3787
04a9e4aeb,9688571558263.97
04aa2e15a,13065561264073.303
04aa6b5fc,613672980547.471
04ab00450,6002297.691128221
04ab1de8e,25906476278512.53
04ad57b6d,51456757459230.125
04ae21348,619201587048.9773
04af5fa34,32778256315203.363
04afeb8ac,24316131319732.74
04b0e1550,6002297.691128221
04b1ca833,13375778910992.312
04b2cb591,6002297.691128221
04b2d3d86,6002297.691128221
04b432011,6002297.691128221
04b44859f,10013432324026.68
04b56ec7a,1852004493651.4563
04b7f99d1,8988109798807.963
04b9581f6,6002297.691128221
04b98c616,1443454537318.4329
04b993254,3724955670482.078
04ba2dd27,136780913609.56738
04bfe03f9,46671897119.39442
04c147ebb,21627629424926.105
04c1c0844,6002297.691128221
04c1c5c42,6002297.691128221
04c26c79a,1297936894975.2793
04c361aa2,204245106261429.06
04c458cd8,696134837691.7422
04c59d3cd,339399828553.16064
04c5e1daf,6002297.691128221
04c82f4d9,1023960716711.1449
04c84a436,6002297.691128221
04c9f9d02,10963332198347.648
04d0d5de5,3449554940844.214
04d1b813d,29213188907.987137
04d3f5d25,13150806166010.29
04d4c2c11,6002297.691128221
04d57e1a7,596021585473.9133
04d908feb,23894566827472.227
04d9847b7,6002297.691128221
04da1b767,85689016734.19035
