ID,target
0183f9b32,4930461.762499937
0186cbba4,8193869.821962273
0188bc86f,4629462.396431259
01890383f,5411491.075253572
018965366,4629462.396431259
0189c8ab0,4629462.396431259
018d514a2,4739593.200593641
018d765bb,4629462.396431259
018dbbe73,4629462.396431259
018de39ca,4629462.396431259
018fd935f,4629462.396431259
018ffc9fa,5536026.001396755
019372984,4659380.578688137
01937e592,4730307.127812574
019381521,5698246.142033455
01952e574,4759703.23925677
019540ad9,4629462.396431259
01955815c,4629462.396431259
0196be03d,4629462.396431259
01978c738,4629462.396431259
0197f607c,4629462.396431259
01980e862,4629462.396431259
019823615,4629462.396431259
019ab3785,4629508.7859272985
019c0d544,4629462.396431259
019c5ad1d,4629462.396431259
019cff829,4629462.396431259
019ed3e51,4629462.396431259
019fd88df,5773127.372536823
01a0a9e06,4629462.396431259
01a1f927c,4629462.396431259
01a4d6c6c,5723724.9736110745
01a697820,4629462.396431259
01a72cedb,4710071.316772994
01a900d08,5127386.370089186
01a960c35,4751920.685429013
01aa854be,4629462.396431259
01ab08b6a,5306830.350950125
01ad8126b,4635369.3382925335
01af69076,4629462.396431259
01aff9a04,4629462.396431259
01b128a94,4629462.396431259
01b1e697f,4965905.967310546
01b3159e1,4629462.396431259
01b342719,5017964.027775724
01b375dad,4629462.396431259
01b6d93e9,5828305.617190124
01b6e8722,4631189.553640971
01b728f6c,4629462.396431259
01b784536,4806821.453041273
01b7d0580,6099462.402285385
01b7defea,4629462.396431259
01b80bb3c,4629462.396431259
01b8c1484,4629462.396431259
01bbb0d76,4629462.396431259
01bc848d9,4992336.571259899
01bd8211e,4629462.396431259
01bdda11d,4787536.2182480125
01be390b4,4629462.396431259
01be6122c,5575855.951447421
01c1d1fb0,5103038.495536761
01c33d5d2,4629462.396431259
01c34e2ff,4629462.396431259
01c362322,5165588.519171876
01c553e1a,7020886.300072202
01c65531d,4629462.396431259
01c6933d0,18903673.8964871
01c74c797,4629462.396431259
01c7eafe8,4629462.396431259
01c81cd35,8779861.838879464
01c898445,5351510.177965327
01c9fd3a7,4629462.396431259
01ca7113f,4629462.396431259
01cb0f6ea,6341395.177477791
01cc582f5,4650653.827018712
01cca8141,13509724.500021994
01cef01a2,4844857.251968138
01d10e85d,4803694.795507329
01d193713,5196885.806100923
01d2fecbe,4629462.396431259
01d38c28f,4629462.396431259
01d396bc2,4629462.396431259
01d7bfe15,4680000.965644559
01d8282f2,4991054.409989199
01d94bd22,4629462.396431259
01da2afeb,4629462.396431259
01db02cda,4629462.396431259
01dd4ee95,4629462.396431259
01dd8785b,4683011.7364121545
01dff0d9c,4629462.396431259
01e04a9fb,4629462.396431259
01e06a9f0,4629462.396431259
01e1970fb,4629462.396431259
01e1ee7f9,4629462.396431259
01e37465e,4829767.396374047
01e38e47e,4629462.396431259
01e6618b1,4629462.396431259
01e8de681,9188876.962555492
01e9513b2,4629462.396431259
01ea633f5,4702915.165094761
01eba0824,4629462.396431259
01eca1d02,4629462.396431259
01ed1f78a,5114300.924062654
01ee29ec7,7687519.658566278
01eed81f9,7509667.420784368
01ef1d226,6525952.022480081
01f0030e3,4746253.4840162415
01f15fad3,4629462.396431259
01f330ffe,4664005.540625502
01f39eb1e,4845984.1178346425
01f44549a,4658543.4350331845
01f5a652b,4629462.396431259
01f889c84,5936415.66084594
01fa9c31e,4629462.396431259
01fd4e7e9,5035847.90557941
01fde1134,4629462.396431259
01ff14471,4708444.814728323
01ffa7fbe,4629462.396431259
02001f60c,7070635.660144907
0201ea0a0,4629462.396431259
0201fe232,4629462.396431259
020699f8e,4661007.835247268
0206a24ce,12003609.216939375
0206bfd06,4629462.396431259
020741219,4671194.210169199
020816bdb,4629462.396431259
0209a7570,4629462.396431259
0209bf7b8,4629462.396431259
0209d2fd2,4629462.396431259
020b294bd,4629462.396431259
020b5b442,5958209.184470011
020bd2d15,4629462.396431259
020eaebb2,4629462.396431259
020ed0585,4629462.396431259
020f67b89,5700193.715672743
02118146a,4973969.46786242
0211c154c,9364197.078116816
0211f9abc,5370177.450254406
021257ae5,6415082.803071518
02135d6ab,6881283.301812239
02170db23,4629462.396431259
02180e987,5092729.452401194
0218218c1,6258159.143615151
0218cd3d7,5790528.9694278985
0219f8398,8282742.648224663
021aee575,4629462.396431259
021bd4dca,4629462.396431259
021da9216,4629462.396431259
021ebd418,4629462.396431259
021fd795a,4638653.186406191
02223cd36,5507124.533337726
0223c16c1,5023881.462478221
022678dd2,4925236.148392676
022792b0a,4629462.396431259
022804284,4776786.266733427
0228aa82d,4880439.212711107
0229e75c4,4629462.396431259
022a8c2f7,7834571.700299956
022cb2631,4840563.305364495
0230d4064,6065872.582034231
023377ebc,5320004.476616175
02342e4f7,4629462.396431259
0235e2eab,4629462.396431259
023990ec3,4629462.396431259
023ac9a3c,4629462.396431259
023b81381,4630916.44210362
023fa6bf0,4629462.396431259
024078072,4629462.396431259
0241d1cc7,4629480.826851571
0241dbd70,5706823.251343454
02423aea3,4629462.396431259
0242e62ca,6916807.947805035
024306e5d,4629462.396431259
0244ca2e6,4629462.396431259
0245590f8,4629462.396431259
0246d6ee2,5804057.724006456
024739c7d,4629462.396431259
024766f47,5290319.872146207
024813220,5664767.6745813405
024890eac,4667947.83178679
024c65d46,4629462.396431259
024c8f9db,8072607.364557006
024cbb5b4,4629462.396431259
024d9058c,4783018.572224778
024fe32af,5039429.428641327
025045845,11873926.562577978
0250eb809,4640643.625955371
025179e5e,4629462.396431259
02537cf5e,4629462.396431259
0254223d8,4629462.396431259
0256c0b0e,5826470.883954933
025774ca3,6765150.0181388045
025786cb9,4629462.396431259
0257e2b97,4838129.222621191
025994da9,4629462.396431259
025a2f31f,4629462.396431259
025a544da,4629462.396431259
025a96ed9,4629462.396431259
025abdc92,5628414.894727109
025ba7d70,4629462.396431259
025c222b3,4629462.396431259
025c7bb5f,4629462.396431259
025e5d770,4633037.925053041
02635ccad,4629462.396431259
02648787c,5570311.068001206
026756d03,5230216.618408439
0267a271c,4644596.31598403
02681ecec,4629462.396431259
02697d7c3,4665736.058453433
0269a6f71,4629462.396431259
0269d314c,4629462.396431259
0269dba28,4805015.285794173
026a61d88,4789120.927104185
026aeaa2c,4629462.396431259
026b02a83,4629462.396431259
026baed22,4629462.396431259
026c4e17b,4629462.396431259
026c5991c,4819812.755876037
026cf59d9,5683986.741711242
026cfc392,4921746.8131880695
0270a390f,5588915.749253151
0270be3af,5012978.789949314
0270e156b,4716454.129627759
027124809,4629462.396431259
0272c405a,8162548.181823556
027400cb8,4629462.396431259
0274ce8b8,4635253.0746847065
027769b10,4629462.396431259
0277d96d0,4629462.396431259
027a21566,4629462.396431259
027c75423,5982700.212984982
027cc80a8,5058290.527925646
027d5aea6,7060831.20897757
02865c5ec,6827633.42881945
0287280ba,4629462.396431259
02898064e,4629462.396431259
028988631,5854668.526388482
028a5c0d4,4801324.557054629
028da53a4,4671022.651468415
028ee267a,4629462.396431259
0292f2fc5,4909771.729470238
02975edfa,4629462.396431259
029a9db2e,4629462.396431259
029b14b56,4629462.396431259
029bbe7d3,4629462.396431259
029c1e398,4631171.8121593585
029da4b41,4629462.396431259
02a0c1918,4864453.811234865
02a2a1bdf,5451460.158979314
02a2c00e0,4629462.396431259
02a31514c,4629462.396431259
02a3dc04d,5486732.746436369
02a565b91,4629462.396431259
02ac98fd5,4629462.396431259
02adff31a,4629462.396431259
02affe93a,4629462.396431259
02afff518,4629462.396431259
02b000198,4760740.6405203035
02b0b4bae,4629462.396431259
02b0c3fdb,5275562.637964832
02b220cf1,7052473.454446704
02b25ade0,4629462.396431259
02b413bb1,5774197.923478854
02b4aaba1,10901941.068592608
02b67ff32,4643813.159124847
02b71a6b2,5499722.244276232
02b79188f,4853542.385385322
02b8961fc,4629462.396431259
02b96ff6c,4629462.396431259
02bad4594,4673975.978634302
02bbd7b9d,7605712.112370342
02bcf8e90,6451848.181533364
02bde66d2,6241240.856851472
02bfe3c59,7296345.234566113
02c119238,4629462.396431259
02c16cb74,6128315.889995072
02c475e65,4629462.396431259
02c4d224b,4629462.396431259
02c6d9700,4629462.396431259
02c74523d,13912021.750412468
02c7c5e05,4629462.396431259
02c8a1f80,4652863.609669846
02c8c7175,4629462.396431259
02c91d25d,4631382.180736015
02ce4321f,4629462.396431259
02cfae275,4629462.396431259
02d07cb78,10932138.167380288
02d147e50,4629462.396431259
02d173c38,4629462.396431259
02d1a1e82,4629462.396431259
02d2dc64c,4629462.396431259
02d3dcc5a,10496307.97467427
02d67ed4c,5850929.463359571
02d682de1,4629462.396431259
02d72b46d,4629533.841840543
02da114c7,4630656.088864826
02da41c7e,6250193.298892821
02dad771a,4629462.396431259
02db2bb9a,4666687.337867253
02dc20d11,4629462.396431259
02dc3b94d,4629462.396431259
02dd17f6f,4629462.396431259
02deaaed6,4629462.396431259
02dfd3b7c,4632700.659166984
02e0b923c,4629462.396431259
02e23559a,6132440.0369807
02e2acbaa,4629462.396431259
02e5349d9,4957910.524838096
02e6bbef5,4629462.396431259
02e7849bb,4629462.396431259
02e80faad,4629462.396431259
02eaec8f8,4629462.396431259
02edb9180,15627092.842408884
02ee21874,4629462.396431259
02ef3cdc7,4629462.396431259
02f18ce31,4629462.396431259
02f20fa4a,4629462.396431259
02f492e98,4629462.396431259
02f7d06a3,4629462.396431259
02f8c9d39,8285463.257599087
02f928f97,5180909.794927201
02f97eb4f,4629462.396431259
02f9cc844,5396748.6711244155
02f9f46ac,4658235.900769324
02fb07a76,4984424.829846595
02fb4683c,5849394.975868183
02fd708e8,5634354.170399415
03026bfdd,4629462.396431259
0304186ba,4629462.396431259
03052941a,4679736.752927363
030553c29,4876115.567130209
0306f5c13,4629462.396431259
03078adf4,4629462.396431259
030a2297c,4629462.396431259
030b9a986,5112178.570829911
030bbd54c,4629462.396431259
030d81f86,4629462.396431259
03101eca5,4629462.396431259
0311bb483,4641247.64157969
03121027c,16167314.908981234
0312ea7f8,4629672.345235319
0313323d7,4959370.209925301
03148fa17,6268142.087368104
0314aa65d,8503298.363293272
03156f66a,5799154.155972368
031775c5a,4629462.396431259
0317cd26f,4877488.427100781
0317dc1c8,4740433.8274823185
031959763,4930339.230509773
031961e5e,4629462.396431259
031a6f52d,4629462.396431259
031af41a0,4629462.396431259
031be3013,4847313.973602503
031c054a3,4629462.396431259
031e02d13,4897508.33640319
031fe6025,4629462.396431259
03226e167,10943305.290096693
032313121,4629462.396431259
03252fdf8,4629462.396431259
0325ef5e3,6721126.279985898
03278afaa,4629462.396431259
0329abefe,4629462.396431259
032b82f0c,4629462.396431259
032cb3413,4979574.041353774
032f7abe9,7316286.600317133
032fd3cf7,4629462.396431259
033135e05,9829973.960674247
03316e7c8,5010616.055918072
0333c53fa,4655517.310271771
033611b09,4629462.396431259
033656403,4862779.454606894
0337427ab,4629462.396431259
0338d1fb6,4629462.396431259
033948435,16385338.248646803
033b70fcb,4629462.396431259
033d3323b,4629462.396431259
033db5f65,4629462.396431259
0341af76c,4629462.396431259
03434b4b4,4629462.396431259
0344e4977,10945731.091593854
0346fb76b,5330308.282803085
034ad33d6,6200123.980827537
034af5dae,4629462.396431259
034b70bda,4629462.396431259
034f2607b,4638891.224787625
034f28339,5283526.447348424
034fb173b,4629462.396431259
03504923d,9216612.847666854
035226e6e,4629462.396431259
035585d5c,4795831.917561881
035643e2b,4629462.396431259
0356dfccd,4629462.396431259
0356fc880,4629462.396431259
03578cd16,4629462.396431259
0358c22f6,4629462.396431259
035a91cf2,4629462.396431259
035b789d2,5805454.755382257
03610ecc7,4677338.339802194
03656e62f,4881849.724462391
0365b7b3a,5084967.509377428
0365f0a9f,4629462.396431259
0367cb231,4629462.396431259
03687090c,4629462.396431259
036b2dd1e,4630211.603915892
036f3dd40,4629462.396431259
03700787a,4629462.396431259
03705c6ef,4629462.396431259
03722e7be,4629462.396431259
037248721,7606831.776560287
037269293,9853736.255255088
03782136e,4816434.155537555
03796cf0e,4758739.313135526
037dc14e7,4629462.396431259
037ec2166,4629462.396431259
037f61da3,4629462.396431259
0380c62db,4831240.541550011
03857cb43,4629462.396431259
0387bf802,4629462.396431259
038838fee,4629462.396431259
0388b0dc1,5203304.643375684
038ad1732,4629462.396431259
038b7c09a,7840964.312088253
038c061e1,4629462.396431259
038da9843,4629462.396431259
038ded2fe,5885322.171831772
038f623c2,4629462.396431259
039105297,4629462.396431259
0391c19bf,4629462.396431259
0393e0694,4629462.396431259
03949736d,4629462.396431259
03959e9a9,7260144.939002143
03968aeb0,4629462.396431259
039a844b4,4629462.396431259
039e289ac,5575825.5609115325
03a062fbb,6056556.890702777
03a4623d5,4629462.396431259
03a546322,4629462.396431259
03a5c6003,4629462.396431259
03a5f4351,4629462.396431259
03a81c915,5315868.778982362
03aaf818c,4629462.396431259
03ab8fc70,15681025.857634515
03aea7af1,6950032.98408236
03b10328e,4629462.396431259
03b27dded,4629462.396431259
03b46ad5d,7364259.453586295
03b4b4a3e,4629462.396431259
03b67d81b,4629462.396431259
03b6c19da,4629462.396431259
03b835ca7,4629462.396431259
03b882553,4629462.396431259
03b99b5f9,6187424.6942385575
03b9a2af2,9735647.07542533
03baf448a,10442843.55243431
03bedbe9d,4629462.396431259
03bfd20b9,4629462.396431259
03bfe3bc5,4874261.340297133
03c18ac69,4657503.967009474
03c27a2bf,4629462.396431259
03c760f76,5678316.618138354
03c8caae7,4689147.018109583
03c9a65f8,4629462.396431259
03cdb39c1,7880273.079776656
03d4bd5b8,5083381.6486162
03d73e9c5,4688696.993794707
03d854501,4629462.396431259
03d893c26,4644019.702485213
03da7d69e,5035859.516845862
03db05222,4977576.24295344
03dc6875e,4647660.33810574
03dfb0bd7,4951965.801780181
03e09458b,4629462.396431259
03e10ddf7,5496997.791075641
03e28b99f,5752563.7360612685
03e58b888,4629462.396431259
03e592e94,4629462.396431259
03e755a97,4785638.09082621
03e78798a,7111269.738265738
03e823704,4629462.396431259
03e882a88,4629462.396431259
03e897c29,4715284.756796569
03ebad6bc,4629462.396431259
03ebf5ecf,4657975.776686214
03ec3ab4e,4629462.396431259
03ec5eed1,5328556.763106467
03ed5c911,5803835.817436164
03ed976ab,4629462.396431259
03ef34c90,4629462.396431259
03f203cfa,5764569.493146092
03f3c8c46,4629462.396431259
03f492c31,8334644.110908758
03f5b5e4a,4629462.396431259
03f6822ee,4629462.396431259
03f6de512,5252110.665814841
03f73ef0e,7176304.5888766255
03f74f010,7787028.929231581
03f82bc6c,5089822.148076372
03fa0306c,4629462.396431259
03fc7fa27,5180476.405718215
03fe6e716,4629462.396431259
03ffe3f49,4629462.396431259
04023973e,5035187.437026264
04042f2d4,7593023.8855332695
04045c3a4,4629462.396431259
0404fb8e2,4629462.396431259
0406e6e47,6484076.356145379
040951939,4629462.396431259
0409890f8,4629462.396431259
040ca2949,4629462.396431259
040f6b98c,6606416.917582576
040fb51e2,6074890.940412966
0411c1468,4629462.396431259
04127fa80,4629801.742911216
0412f421d,4629462.396431259
041346d0f,4629462.396431259
04137899d,10047911.542728428
0419a598f,4629462.396431259
041abacf2,5202932.07726775
041ac253e,4660568.263037808
041ae628c,4629462.396431259
041b2eaa1,4692664.44459779
041d211ec,4629462.396431259
041d6aa88,4798050.994910619
041e0fa5a,8111764.185689455
041fec996,4635993.294163883
042091615,5942696.138469797
0423774bc,4629462.396431259
04245c9ab,4629462.396431259
0425713aa,4638799.062637678
042576594,4629462.396431259
04258a134,4629462.396431259
04290d6e3,4948159.873518352
0429ef94f,5956746.7186412765
042acad39,4914149.456470478
042b75b8b,7599060.428490834
042b8215b,15319857.607534673
04305a384,4629462.396431259
04314d3a3,4961943.031739936
04315db05,5751432.397395582
04345543a,4629462.396431259
043593500,4629462.396431259
0436f2c86,4629462.396431259
04370ab18,4629462.396431259
0437281f5,5440963.252465893
0438dc28d,4629462.396431259
043be1af1,4629462.396431259
043c23fbe,4665384.093081376
043dce29d,4629462.396431259
043e4b825,4629462.396431259
043f5244b,6839078.844761048
043fd2e42,4629462.396431259
0441a98fe,5807957.81857522
044541178,4629462.396431259
04457b1e5,4629462.396431259
04462ec86,4629462.396431259
044683ae6,5596769.311683261
0448aa36f,4629462.396431259
0449d0137,5461902.654443177
044b95f86,4629462.396431259
044b97b6c,6555948.635512533
044c7fd20,7260252.046073884
044c8dfd9,4629462.396431259
044d8ee8d,4654013.292886637
044eb2751,4629462.396431259
044efc778,4629462.396431259
045082aa1,5364666.205408068
04518a146,4629462.396431259
045239fe8,4636922.722093836
0453a3e09,6854571.411879401
0454417ec,8686902.566382848
0454de019,4638010.126785961
04562691c,4732456.2922225315
0458a04a0,4629462.396431259
045901f6a,5101580.7975322865
045986d3a,4629462.396431259
045bce540,4699151.496078965
045ce5b8c,4629462.396431259
046021d41,4629462.396431259
0462e36a5,4749551.450426759
046526fe2,4629462.396431259
04655596d,4913383.369992005
04658f5b6,4629462.396431259
046692f4b,4686192.979187332
046868511,6259087.305357243
046892828,4629462.396431259
046b3d7ef,4629462.396431259
046c924e3,4654883.707469992
046e2664e,4653640.278811667
046e3b5b4,4864289.766175814
046f20f0d,4629462.396431259
047157871,4629462.396431259
04722b965,4629462.396431259
0478dd0a3,4629462.396431259
0479371c3,4629462.396431259
047ac78ea,4629462.396431259
0481e6914,4708136.05414095
04822e352,4629462.396431259
0483111ba,4629462.396431259
0483794aa,6691167.690263763
048443c83,4629462.396431259
04847c5ea,4629462.396431259
048658031,4629462.396431259
048694692,5201830.159955056
048712c35,9448867.34257739
048b1b81c,4629462.396431259
048def5ee,4629462.396431259
048e4e5ce,4629462.396431259
049036175,15982732.755368333
04905d5d0,6683756.895513545
0490bce2f,4629462.396431259
0492364a6,4629462.396431259
0493c1057,5492773.853337162
0494cbc16,4629462.396431259
049670925,4629462.396431259
04998f537,4629462.396431259
04999528c,4629462.396431259
049a35c33,4629462.396431259
049a8e3e5,4629462.396431259
049ab0d4d,4723497.75680423
049b66c17,4629462.396431259
049e17289,4923713.176412025
049e7e088,4936256.252507228
04a049e48,4988651.182005048
04a095504,4629462.396431259
04a105753,4629462.396431259
04a231167,9004752.76970902
04a3c6d21,4629462.396431259
04a5a539f,4629462.396431259
04a746dc8,4629462.396431259
04a992add,5685127.9659254635
04a9e4aeb,5123740.203379254
04aa2e15a,5083314.332614921
04aa6b5fc,4630359.193756231
04ab00450,4629462.396431259
04ab1de8e,6598075.546504237
04ad57b6d,4629462.396431259
04ae21348,4908442.004806545
04af5fa34,7066784.07316836
04afeb8ac,5434649.696683638
04b0e1550,4629462.396431259
04b1ca833,6645040.6843754435
04b2cb591,4629462.396431259
04b2d3d86,4629462.396431259
04b432011,4629462.396431259
04b44859f,5420307.9927180465
04b56ec7a,4629462.396431259
04b7f99d1,6372007.648352404
04b9581f6,4629462.396431259
04b98c616,4830132.089203882
04b993254,4629462.396431259
04ba2dd27,4629462.396431259
04bfe03f9,4631252.935081609
04c147ebb,5857854.323798861
04c1c0844,4629462.396431259
04c1c5c42,4629462.396431259
04c26c79a,4696147.14228577
04c361aa2,17751708.38643112
04c458cd8,4703610.99385645
04c59d3cd,4629462.396431259
04c5e1daf,4629462.396431259
04c82f4d9,4629462.396431259
04c84a436,4629462.396431259
04c9f9d02,4629462.396431259
04d0d5de5,4930823.151282816
04d1b813d,4631054.56069948
04d3f5d25,4629462.396431259
04d4c2c11,4629462.396431259
04d57e1a7,4629462.396431259
04d908feb,8717151.709046828
04d9847b7,4629462.396431259
04da1b767,4629462.396431259
04dd95d2a,5223395.23425263
04e249294,4805232.803247909
04e2ae28a,5268938.889587576
